number of heading lines in this data file : 26
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 28/09/2010
Date post-processing data : 04-11/10/2010
Modif compared to latest version (10/06/2010): here, grid "top"- starting line = diagonal, located in between BM9-10

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : diagonal from (R,Z)=(5.7,4.3)m to (R,Z)=(6.0,5.3)m
number of field lines followed :  300 
extent of origin line : 1.0440 
radial resolution at origin : 0.003499 
dphi step for FLT calculations in CASTEM : 0.50 
number of tangency points :     79 
number of points entering a surface :    260 
number of points leaving a surface :    271 
max number of intersection from omp toward top :    19 
max number of intersection from omp toward bottom :    11 
maximum connection length toward top : 26.09 
maximum connection length toward bottom : -22.09 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 26.00000 4.00000 -0.63917 5.19810 4.65137 10.34226 2 
 26.00000 5.00000 -1.08630 5.10627 4.66144 10.56907 1 
 26.00000 6.00000 -1.65065 4.93040 4.67417 11.29254 2 
 26.00000 7.00000 -1.86127 4.84626 4.67914 11.42780 1 
 27.00000 1.00000 1.46710 5.11975 4.60753 7.17552 0 
 27.00000 2.00000 1.37648 5.14067 4.60987 7.26852 0 
 27.00000 3.00000 0.64387 5.25151 4.62771 8.00999 1 
 27.00000 4.00000 0.27519 5.26860 4.63660 8.37911 2 
 27.00000 5.00000 -0.18440 5.25413 4.64720 8.83903 1 
 27.00000 6.00000 -0.68463 5.19324 4.65874 9.34309 2 
 27.00000 7.00000 -1.04254 5.11969 4.66708 9.70854 1 
 27.00000 8.00000 -1.69390 4.91664 4.68198 10.39123 2 
 27.00000 9.00000 -1.82033 4.86612 4.68500 10.52738 1 
 28.00000 1.00000 1.51287 5.11065 4.61148 7.13088 1 
 28.00000 2.00000 1.33161 5.15267 4.61622 7.31695 2 
 28.00000 3.00000 0.69020 5.24964 4.63213 7.96600 1 
 28.00000 4.00000 0.22921 5.27098 4.64335 8.42759 2 
 28.00000 5.00000 -0.13864 5.25944 4.65198 8.79566 1 
 28.00000 6.00000 -0.73002 5.18782 4.66578 9.39164 2 
 28.00000 7.00000 -0.99861 5.13260 4.67224 9.66585 1 
 28.00000 8.00000 -1.69465 4.91885 4.68831 10.48535 2 
 29.00000 1.00000 1.55866 5.10132 4.61558 7.08640 1 
 29.00000 2.00000 0.69048 5.25178 4.63771 8.47632 2 
 29.00000 3.00000 0.18322 5.27303 4.65019 8.75249 1 
 29.00000 4.00000 -0.09282 5.26472 4.65680 9.44049 2 
 30.00000 1.00000 2.31164 4.84863 4.59953 6.29329 0 
 30.00000 2.00000 2.22487 4.88428 4.60207 6.38709 0 
 30.00000 3.00000 1.60431 5.09133 4.61926 7.04162 1 
 30.00000 4.00000 0.73681 5.24934 4.64174 7.92434 1 
 30.00000 5.00000 0.13721 5.27485 4.65662 8.52476 2 
 30.00000 6.00000 -0.09285 5.26698 4.66224 9.48902 2 
 30.00000 7.00000 -0.82065 5.17551 4.67960 9.62623 1 
 31.00000 1.00000 2.35560 4.83184 4.60336 6.24794 1 
 31.00000 2.00000 2.13830 4.92010 4.60977 6.48248 2 
 31.00000 3.00000 1.64995 5.08103 4.62343 6.99684 1 
 31.00000 4.00000 0.73709 5.25132 4.64742 8.71151 1 
 32.00000 1.00000 2.39941 4.81457 4.60665 6.20253 1 
 32.00000 2.00000 2.09527 4.93855 4.61568 6.53100 2 
 32.00000 3.00000 1.65056 5.08293 4.62825 7.88242 1 
 32.00000 4.00000 0.78345 5.24848 4.65139 8.57578 2 
 33.00000 1.00000 3.18726 4.38850 4.58640 5.30744 0 
 33.00000 2.00000 3.10756 4.43970 4.58912 5.40217 0 
 33.00000 3.00000 2.44318 4.79709 4.61060 6.15714 1 
 33.00000 4.00000 2.05208 4.95662 4.62231 6.57962 2 
 33.00000 5.00000 1.69613 5.07214 4.63256 6.95392 1 
 33.00000 6.00000 0.82988 5.24560 4.65607 7.83831 1 
 33.00000 7.00000 0.04515 5.27971 4.67611 8.62447 2 
 34.00000 1.00000 3.22780 4.36372 4.58953 5.26128 1 
 34.00000 2.00000 3.06833 4.46612 4.59502 5.45081 2 
 34.00000 3.00000 2.44404 4.79877 4.61528 6.62816 2 
 34.00000 4.00000 2.00867 4.97413 4.62839 7.60821 2 
 35.00000 1.00000 3.26816 4.33857 4.59265 5.21513 1 
 35.00000 2.00000 3.02889 4.49220 4.60095 5.49950 2 
 35.00000 3.00000 2.48771 4.78089 4.61875 6.11316 1 
 35.00000 4.00000 2.00939 4.97592 4.63327 6.91084 1 
 35.00000 5.00000 1.74220 5.06259 4.64120 7.79621 1 
 36.00000 1.00000 3.26922 4.33998 4.59720 5.54825 2 
 36.00000 2.00000 2.98927 4.51800 4.60695 6.06768 1 
 36.00000 3.00000 2.53127 4.76263 4.62226 6.67861 2 
 36.00000 4.00000 1.96584 4.99313 4.63955 7.65902 2 
 37.00000 1.00000 3.90472 3.83850 4.57684 4.40742 0 
 37.00000 2.00000 3.79787 3.93418 4.58125 4.55085 0 
 37.00000 3.00000 3.30934 4.31438 4.60047 5.17023 1 
 37.00000 4.00000 2.94948 4.54354 4.61309 5.59697 2 
 37.00000 5.00000 2.53211 4.76421 4.62720 6.72727 2 
 37.00000 6.00000 1.92207 5.00978 4.64598 6.86781 1 
 38.00000 1.00000 3.90596 3.83971 4.58118 4.59976 2 
 38.00000 2.00000 3.76292 3.96668 4.58710 5.12403 1 
 38.00000 3.00000 3.34934 4.28850 4.60356 5.64576 2 
 38.00000 4.00000 2.90963 4.56897 4.61919 6.02373 1 
 38.00000 5.00000 2.57556 4.74556 4.63063 6.82289 2 
 39.00000 1.00000 3.94231 3.80838 4.58436 4.36166 1 
 39.00000 2.00000 3.72770 3.99886 4.59329 4.64866 2 
 40.00000 1.00000 -1.48571 -6.69606 3.61990 4.31476 1 
 40.00000 2.00000 -1.42555 -6.70095 3.62726 4.69754 2 
 40.00000 3.00000 3.97828 3.77657 4.58684 5.07896 1 
 40.00000 4.00000 3.69205 4.03058 4.59904 5.69598 2 
 40.00000 5.00000 3.39018 4.26357 4.61116 5.97965 1 
 41.00000 1.00000 -1.48556 -6.69538 3.62299 3.40081 0 
 41.00000 2.00000 -1.42541 -6.70027 3.63035 3.44918 0 
 41.00000 3.00000 -0.88602 -6.72094 3.69390 4.26791 1 
 42.00000 1.00000 -1.48529 -6.69419 3.62604 3.49831 2 
 42.00000 2.00000 -1.42515 -6.69907 3.63339 4.74768 2 
