# AUG16Fluids FromSolPSToSteve.py generated @ Monday, 07. January 2013 09:19
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
    2   12  1.2698E+00 -1.0321E+00 -2.158000E+04 -2.071266E+04 -2.136629E+04 -2.121356E+04 -2.113733E+04 -2.109324E+04 -2.106517E+04 -2.194701E+04 -2.135051E+04 -1.981010E+04 -2.141645E+04 -2.124429E+04 -2.115927E+04 -2.111076E+04 -2.107927E+04 -2.105771E+04
    3   12  1.2771E+00 -1.0264E+00 -2.196132E+04 -1.748078E+04 -2.180156E+04 -2.177631E+04 -2.173808E+04 -2.171411E+04 -2.169834E+04 -2.209179E+04 -2.186436E+04 -1.944159E+04 -2.182189E+04 -2.178190E+04 -2.174060E+04 -2.171607E+04 -2.169979E+04 -2.168843E+04
    4   12  1.2849E+00 -1.0202E+00 -2.097670E+04 -1.250725E+04 -2.067352E+04 -2.070119E+04 -2.065776E+04 -2.063072E+04 -2.061292E+04 -2.098816E+04 -2.080575E+04 -1.598101E+04 -2.063540E+04 -2.070147E+04 -2.065965E+04 -2.063317E+04 -2.061567E+04 -2.060333E+04
    5   12  1.2935E+00 -1.0135E+00 -1.984248E+04 -8.592584E+03 -1.934194E+04 -1.940964E+04 -1.934250E+04 -1.929751E+04 -1.926729E+04 -1.975022E+04 -1.957832E+04 -1.089459E+04 -1.903707E+04 -1.940386E+04 -1.934770E+04 -1.930236E+04 -1.927236E+04 -1.925160E+04
    6   12  1.3031E+00 -1.0057E+00 -1.867418E+04 -7.892919E+03 -1.810137E+04 -1.812576E+04 -1.805256E+04 -1.800298E+04 -1.796908E+04 -1.825517E+04 -1.832163E+04 -6.957390E+03 -1.731695E+04 -1.810281E+04 -1.805570E+04 -1.800762E+04 -1.797465E+04 -1.795144E+04
    7   12  1.3138E+00 -9.9687E-01 -1.670080E+04 -1.029358E+04 -1.597424E+04 -1.600869E+04 -1.593621E+04 -1.587759E+04 -1.583074E+04 -1.585721E+04 -1.625930E+04 -2.852819E+03 -1.435351E+04 -1.594576E+04 -1.593826E+04 -1.588372E+04 -1.583936E+04 -1.580732E+04
    8   12  1.3259E+00 -9.8665E-01 -1.670844E+04 -5.725895E+03 -1.425478E+04 -1.584401E+04 -1.575164E+04 -1.568704E+04 -1.562816E+04 -1.533086E+04 -1.612623E+04 -4.130470E+03 -1.344052E+04 -1.575911E+04 -1.574793E+04 -1.568886E+04 -1.563882E+04 -1.559860E+04
    9   12  1.3393E+00 -9.7456E-01 -1.480082E+04 -1.698272E+02 -1.300444E+04 -1.373250E+04 -1.368053E+04 -1.363814E+04 -1.356521E+04 -1.276032E+04 -1.409246E+04 -3.128361E+03 -1.049546E+04 -1.361253E+04 -1.365952E+04 -1.362298E+04 -1.357802E+04 -1.352834E+04
   10   12  1.3539E+00 -9.6026E-01 -1.331911E+04 -1.860161E+04 -1.290354E+04 -1.188963E+04 -1.187562E+04 -1.184670E+04 -1.175246E+04 -1.039843E+04 -1.236997E+04 -1.570755E+02 -8.049398E+03 -1.177021E+04 -1.183756E+04 -1.181003E+04 -1.176936E+04 -1.170538E+04
   11   12  1.3689E+00 -9.4327E-01 -1.128921E+04 -3.897747E+02 -7.719946E+03 -9.324084E+03 -9.384335E+03 -9.374596E+03 -9.255842E+03 -7.600516E+03 -9.977798E+03 -1.025243E+03 -6.360160E+03 -9.229055E+03 -9.317713E+03 -9.307950E+03 -9.277844E+03 -9.196950E+03
   12   12  1.3819E+00 -9.2259E-01 -8.952179E+03 -3.635036E+02 -5.494049E+03 -6.503254E+03 -6.355134E+03 -6.315681E+03 -6.157774E+03 -4.750378E+03 -7.076684E+03 -1.191046E+04 -7.144839E+03 -6.380883E+03 -6.304948E+03 -6.235830E+03 -6.192072E+03 -6.082771E+03
   13   12  1.3880E+00 -8.9753E-01 -4.797591E+03  1.288281E+04 -2.558296E+03  4.958190E+02  1.896287E+03  2.160906E+03  2.577162E+03 -1.947244E+03  3.466263E+01  1.376622E+03 -2.693691E+03  4.246712E+02  1.806297E+03  2.263251E+03  2.470590E+03  2.765907E+03
   14   12  1.3770E+00 -8.5455E-01  3.597277E+03 -1.317145E+04 -8.279241E+03  1.317613E+04  1.662878E+04  1.747224E+04  1.837502E+04  1.722827E+03  1.222435E+04 -1.603719E+03  5.985812E+02  1.086033E+04  1.599297E+04  1.760253E+04  1.824883E+04  1.893626E+04
   15   12  1.3381E+00 -7.7462E-01  8.605074E+03 -8.966978E+03 -3.809908E+03  1.567197E+04  2.243440E+04  2.234284E+04  2.305869E+04  3.276036E+03  1.522437E+04  2.264633E+02  2.161588E+03  1.317618E+04  2.145881E+04  2.291938E+04  2.322799E+04  2.368457E+04
   16   12  1.2783E+00 -6.6143E-01  1.118559E+04 -9.802930E+02  3.694375E+03  1.801969E+04  2.474404E+04  2.622728E+04  2.804701E+04  3.433260E+03  1.610512E+04  2.500318E+03  4.238261E+03  1.361082E+04  2.274873E+04  2.605407E+04  2.791346E+04  2.897652E+04
   17   12  1.2138E+00 -5.2524E-01  1.225726E+04  1.289190E+04  1.274402E+04  2.136901E+04  2.470081E+04  2.628347E+04  2.842876E+04  3.135742E+03  1.620334E+04  3.312333E+03  3.811306E+03  1.308550E+04  2.252983E+04  2.605919E+04  2.814197E+04  2.978032E+04
   18   12  1.1554E+00 -3.6752E-01  1.282659E+04  2.477489E+04  2.066451E+04  2.218255E+04  2.345771E+04  2.501536E+04  2.704885E+04  2.212834E+03  1.618960E+04 -2.959385E+02 -2.842496E+02  9.448849E+03  1.993383E+04  2.451576E+04  2.656371E+04  2.815305E+04
   19   12  1.1130E+00 -1.8978E-01  1.315515E+04  2.980008E+04  2.187211E+04  2.284760E+04  2.270968E+04  2.432466E+04  2.591753E+04 -9.274932E+02  1.616532E+04 -7.627025E+02 -9.774471E+02  7.256770E+03  1.809560E+04  2.379369E+04  2.544328E+04  2.664939E+04
   20   12  1.0957E+00  4.4423E-03  1.331376E+04  2.966567E+04  2.247729E+04  2.346015E+04  2.251379E+04  2.419364E+04  2.575423E+04 -2.695624E+03  1.613199E+04 -1.101939E+03 -1.032817E+03  6.926202E+03  1.739076E+04  2.366626E+04  2.529433E+04  2.646529E+04
   21   12  1.1113E+00  2.0903E-01  1.334914E+04  2.821697E+04  2.360597E+04  2.365480E+04  2.241539E+04  2.414467E+04  2.570950E+04 -2.910408E+03  1.605712E+04 -1.660887E+03 -1.029512E+03  6.861421E+03  1.701681E+04  2.362107E+04  2.525650E+04  2.643312E+04
   22   12  1.1660E+00  4.1527E-01  1.326892E+04  2.783196E+04  2.428576E+04  2.369078E+04  2.227961E+04  2.407886E+04  2.565237E+04 -3.012684E+03  1.582489E+04 -1.874754E+03 -1.013335E+03  6.801235E+03  1.656645E+04  2.356443E+04  2.521089E+04  2.639538E+04
   23   12  1.2657E+00  6.1058E-01  1.255990E+04  2.758341E+04  2.440945E+04  2.362456E+04  2.178652E+04  2.380080E+04  2.537708E+04 -3.180904E+03  1.476242E+04 -1.541474E+03 -1.007138E+03  6.589655E+03  1.557713E+04  2.333680E+04  2.499661E+04  2.617843E+04
   24   12  1.4245E+00  7.6103E-01  6.663858E+03  4.006399E+03  8.943984E+03  1.624042E+04  1.681516E+04  1.898763E+04  2.026830E+04 -3.927578E+03  1.017499E+04 -8.280058E+02 -1.107101E+03  3.310860E+03  1.146211E+04  1.881892E+04  2.009474E+04  2.101418E+04
   25   12  1.6315E+00  7.9275E-01  5.977068E+02 -3.822721E+04 -2.321163E+04  5.452296E+03  1.219177E+04  1.354668E+04  1.445722E+04 -4.696739E+03  6.957518E+03 -8.522701E+02 -1.204628E+03  1.005888E+03  8.169676E+03  1.364948E+04  1.431096E+04  1.503854E+04
   26   12  1.8305E+00  6.9619E-01 -4.796792E+02 -4.350184E+04 -2.329330E+04 -2.646047E+03  8.053109E+03  8.397760E+03  8.479013E+03 -4.698529E+03  5.471075E+03 -8.434291E+02 -1.171482E+03  9.524526E+02  5.501394E+03  8.879458E+03  8.477640E+03  8.651033E+03
   27   12  1.9850E+00  5.3466E-01 -5.571499E+02 -4.353244E+04 -2.324749E+04 -7.374676E+03  5.642858E+03  6.087331E+03  5.619815E+03 -4.560164E+03  5.017174E+03 -7.965133E+02 -8.632255E+02  9.644413E+02  4.735608E+03  6.571382E+03  5.783274E+03  5.415155E+03
   28   12  2.0894E+00  3.4143E-01 -5.537744E+02 -4.348145E+04 -2.300964E+04 -1.075751E+04  3.894728E+03  5.384238E+03  4.765003E+03 -4.240245E+03  4.804459E+03  4.018482E+02 -1.460922E+02  1.021676E+03  4.343857E+03  5.715521E+03  4.984058E+03  4.390750E+03
   29   12  2.1357E+00  1.3301E-01 -5.209707E+02 -4.169333E+04 -2.252647E+04 -1.252865E+04  1.708360E+03  4.890001E+03  4.231911E+03 -3.906966E+03  4.657903E+03  5.956622E+02  3.899750E+02  1.098102E+03  3.767003E+03  4.989522E+03  4.480541E+03  3.789258E+03
   30   12  2.1230E+00 -7.2570E-02 -4.708376E+02 -3.903430E+04 -2.181281E+04 -1.283578E+04 -7.682854E+02  4.360466E+03  3.689584E+03 -3.691836E+03  4.533651E+03  4.917510E+02  7.678922E+02  1.152774E+03  2.548087E+03  4.103894E+03  3.963775E+03  3.201367E+03
   31   12  2.0620E+00 -2.5986E-01 -4.087252E+02 -3.529730E+04 -2.082734E+04 -1.292365E+04 -3.487561E+03  3.616178E+03  2.847773E+03 -3.576804E+03  4.416943E+03  4.225519E+02  1.136901E+03  1.184632E+03  2.844037E+02  2.850567E+03  3.156815E+03  2.267112E+03
   32   12  1.9703E+00 -4.2148E-01 -3.257585E+02 -3.012127E+04 -1.976080E+04 -1.296226E+04 -6.244291E+03  2.687116E+03  1.578631E+03 -3.547528E+03  4.304121E+03  4.498769E+02  1.386059E+03  1.197154E+03 -2.697969E+03  1.433015E+03  1.956965E+03  7.492409E+02
   33   12  1.8637E+00 -5.5687E-01 -1.952543E+02 -2.373146E+04 -1.863401E+04 -1.298207E+04 -8.337135E+03  1.643624E+03 -8.270817E+01 -3.641449E+03  4.194834E+03  2.935720E+02  1.555050E+03  1.176111E+03 -5.923906E+03 -1.359288E+02  3.963379E+02 -1.447704E+03
   34   12  1.7544E+00 -6.6869E-01  9.240503E+00 -1.475807E+04 -1.535075E+04 -1.299898E+04 -9.861595E+03  6.597942E+02 -1.918916E+03 -4.528252E+03  4.072284E+03 -1.070407E+02  1.590921E+03  8.382108E+02 -8.936731E+03 -2.277477E+03 -1.364025E+03 -4.097239E+03
   35   12  1.6520E+00 -7.6082E-01  2.407861E+02 -1.530089E+03 -3.798739E+03 -1.305841E+04 -1.165538E+04  1.047947E+02 -2.917197E+03 -5.944291E+03  3.820711E+03 -2.219918E+03  1.004233E+03 -2.336103E+03 -1.164458E+04 -5.107819E+03 -2.343838E+03 -5.460466E+03
   36   12  1.5659E+00 -8.3659E-01  1.171142E+01 -2.190710E+03 -2.374332E+03 -1.454407E+04 -1.543425E+04  2.034108E+03 -8.979224E+02 -6.596073E+03  2.383429E+03  5.750778E+01  1.160445E+03 -5.778776E+03 -1.587511E+04 -1.105265E+04 -6.053161E+02 -4.074979E+03
   37   12  1.5124E+00 -8.9226E-01 -3.115936E+03 -1.141403E+04 -5.053898E+03 -2.415794E+04 -2.716666E+04  8.851241E+02  1.640860E+04 -7.211085E+03 -8.558431E+03 -5.206936E+03 -2.295117E+03 -1.385817E+04 -2.629244E+04 -2.762362E+04  1.629136E+04  1.402900E+04
   38   12  1.4955E+00 -9.2926E-01 -3.492419E+03  1.777055E+04 -1.539136E+03 -2.399417E+04 -2.817149E+04 -2.570506E+04 -1.880461E+04 -7.573667E+03 -1.606614E+04  8.904359E+03  6.485238E+02 -1.767227E+04 -2.685571E+04 -2.972853E+04 -1.837928E+04 -2.195814E+04
   39   12  1.4996E+00 -9.6044E-01  2.462928E+03  5.539777E+03 -6.546985E+02 -1.642430E+04 -2.048241E+04 -2.185738E+04 -2.098891E+04 -4.248860E+03 -1.267609E+04 -3.095034E+03 -3.806182E+03 -1.338185E+04 -1.956394E+04 -2.221669E+04 -2.089820E+04 -2.275769E+04
   40   12  1.5120E+00 -9.9012E-01  9.066763E+03 -7.138844E+03 -5.301569E+03 -5.620049E+03 -7.739969E+03 -8.868519E+03 -9.567737E+03  6.561657E+02 -3.296396E+03 -5.325736E+02 -1.591899E+03 -4.756234E+03 -7.315053E+03 -8.816849E+03 -9.370925E+03 -1.003623E+04
   41   12  1.5264E+00 -1.0161E+00  1.330176E+04 -2.743053E+04 -4.493862E+03  2.442328E+03  2.618588E+03  2.242053E+03  1.457670E+03  4.227359E+03  4.983393E+03  4.813820E+02  7.580114E+02  3.018588E+03  2.851818E+03  2.292751E+03  1.531834E+03  1.346663E+03
   42   12  1.5403E+00 -1.0385E+00  1.552964E+04 -1.074311E+04  8.499243E+02  7.268818E+03  8.149664E+03  8.084846E+03  7.483829E+03  6.319580E+03  9.663017E+03  2.797208E+03  3.814982E+03  7.918356E+03  8.338415E+03  8.118498E+03  7.495880E+03  7.451373E+03
   43   12  1.5529E+00 -1.0578E+00  1.730100E+04 -1.450031E+03  5.338619E+03  1.058821E+04  1.161321E+04  1.162955E+04  1.116048E+04  8.098445E+03  1.285335E+04  1.562532E+03  6.138551E+03  1.117525E+04  1.175713E+04  1.165741E+04  1.114631E+04  1.113852E+04
   44   12  1.5643E+00 -1.0747E+00  1.895749E+04 -1.918194E+03  6.913117E+03  1.319019E+04  1.432648E+04  1.439906E+04  1.402842E+04  9.988157E+03  1.546879E+04  2.610789E+03  7.443777E+03  1.357016E+04  1.441953E+04  1.441426E+04  1.399344E+04  1.401610E+04
   45   12  1.5746E+00 -1.0895E+00  1.963957E+04 -7.573329E+02  8.376653E+03  1.436387E+04  1.553117E+04  1.564745E+04  1.535271E+04  1.117359E+04  1.671267E+04 -1.239046E+03  7.033686E+03  1.469812E+04  1.562650E+04  1.566137E+04  1.531530E+04  1.534609E+04
   46   12  1.5839E+00 -1.1029E+00  2.038429E+04  1.138794E+02  9.417457E+03  1.532338E+04  1.648799E+04  1.660395E+04  1.636118E+04  1.236685E+04  1.784529E+04  2.367233E+03  9.256565E+03  1.578101E+04  1.661310E+04  1.663244E+04  1.634044E+04  1.636100E+04
   47   12  1.5926E+00 -1.1151E+00  2.109569E+04 -4.679273E+01  1.030818E+04  1.533505E+04  1.646036E+04  1.653427E+04  1.628758E+04  1.302807E+04  1.818912E+04  3.393269E+03  1.041560E+04  1.611395E+04  1.670320E+04  1.661628E+04  1.632341E+04  1.628650E+04
   48   12  1.6008E+00 -1.1267E+00  2.775094E+04  1.891871E+03  1.626148E+04  2.176176E+04  2.203556E+04  2.178064E+04  2.148056E+04  1.966071E+04  2.415107E+04  8.244725E+02  1.458407E+04  2.153477E+04  2.191813E+04  2.171592E+04  2.139301E+04  2.136084E+04
   49   12  1.6090E+00 -1.1381E+00  2.202602E+04  2.548286E+03  1.271699E+04  1.558259E+04  1.551349E+04  1.515332E+04  1.472474E+04  1.746450E+04  1.907679E+04  1.977603E+03  1.051560E+04  1.647791E+04  1.677782E+04  1.608138E+04  1.542200E+04  1.510320E+04
   50   12  1.6133E+00 -1.1439E+00  5.865921E+04  2.560824E+04  2.675158E+04  2.854893E+04  2.739607E+04  2.551165E+04  2.551164E+04  3.357152E+04  3.357152E+04  5.333296E+04  5.333296E+04  5.333296E+04  5.333296E+04  5.333296E+04  5.333296E+04  5.333296E+04
    1   13  1.2715E+00 -1.0193E+00 -1.933526E+04 -6.898324E+03 -6.900808E+03 -6.912219E+03 -6.921463E+03 -6.898197E+03 -6.898195E+03 -1.129799E+04 -1.129799E+04 -1.676834E+04 -1.676834E+04 -1.676834E+04 -1.676834E+04 -1.676834E+04 -1.676834E+04 -1.676834E+04
    2   13  1.2750E+00 -1.0164E+00 -1.843883E+04 -1.827724E+04 -1.828870E+04 -1.820224E+04 -1.815920E+04 -1.813423E+04 -1.811825E+04 -1.860174E+04 -1.827612E+04 -1.770650E+04 -1.830359E+04 -1.821197E+04 -1.816715E+04 -1.814116E+04 -1.812418E+04 -1.811237E+04
    3   13  1.2819E+00 -1.0105E+00 -1.772708E+04 -1.553684E+04 -1.757449E+04 -1.755836E+04 -1.753262E+04 -1.751646E+04 -1.750618E+04 -1.776399E+04 -1.760778E+04 -1.627740E+04 -1.761245E+04 -1.756585E+04 -1.753658E+04 -1.751947E+04 -1.750839E+04 -1.750065E+04
    4   13  1.2893E+00 -1.0040E+00 -1.641994E+04 -1.233901E+04 -1.616595E+04 -1.617172E+04 -1.612831E+04 -1.610393E+04 -1.608882E+04 -1.646408E+04 -1.624137E+04 -1.338135E+04 -1.618047E+04 -1.616947E+04 -1.613052E+04 -1.610692E+04 -1.609180E+04 -1.608121E+04
    5   13  1.2973E+00 -9.9678E-01 -1.494337E+04 -8.157802E+03 -1.436362E+04 -1.454633E+04 -1.448545E+04 -1.444867E+04 -1.442526E+04 -1.491221E+04 -1.466116E+04 -9.928995E+03 -1.441319E+04 -1.453768E+04 -1.448815E+04 -1.445256E+04 -1.442942E+04 -1.441333E+04
    6   13  1.3061E+00 -9.8852E-01 -1.339860E+04 -6.133618E+03 -1.250227E+04 -1.281573E+04 -1.273412E+04 -1.268217E+04 -1.264855E+04 -1.317114E+04 -1.298398E+04 -6.709795E+03 -1.237386E+04 -1.278639E+04 -1.273777E+04 -1.268797E+04 -1.265477E+04 -1.263165E+04
    7   13  1.3157E+00 -9.7894E-01 -1.119153E+04 -3.645459E+03 -9.889827E+03 -1.040045E+04 -1.031370E+04 -1.024538E+04 -1.019746E+04 -1.072707E+04 -1.063884E+04 -4.147299E+03 -9.584175E+03 -1.034393E+04 -1.031831E+04 -1.025450E+04 -1.020735E+04 -1.017437E+04
    8   13  1.3262E+00 -9.6780E-01 -9.879377E+03 -5.928148E+03 -8.220664E+03 -8.735346E+03 -8.631885E+03 -8.543565E+03 -8.474448E+03 -8.991474E+03 -9.053535E+03 -2.063245E+03 -7.134828E+03 -8.605435E+03 -8.629713E+03 -8.553838E+03 -8.489505E+03 -8.441883E+03
    9   13  1.3373E+00 -9.5466E-01 -8.698735E+03 -4.908922E+03 -6.632668E+03 -6.982721E+03 -6.923346E+03 -6.828435E+03 -6.733050E+03 -7.169501E+03 -7.459333E+03 -2.669547E+02 -4.554253E+03 -6.818714E+03 -6.904965E+03 -6.831491E+03 -6.754039E+03 -6.688252E+03
   10   13  1.3484E+00 -9.3915E-01 -7.409334E+03 -2.205285E+04 -6.598009E+03 -4.650048E+03 -4.697678E+03 -4.596161E+03 -4.455972E+03 -5.115573E+03 -5.426308E+03 -4.318846E+02 -2.941931E+03 -4.569789E+03 -4.652682E+03 -4.581171E+03 -4.487728E+03 -4.390968E+03
   11   13  1.3581E+00 -9.2099E-01 -5.924107E+03  2.608845E+03 -1.806112E+03 -1.470715E+03 -1.496422E+03 -1.345400E+03 -1.117035E+03 -3.103569E+03 -2.652794E+03 -2.519737E+03 -1.278614E+03 -1.496534E+03 -1.439054E+03 -1.308935E+03 -1.171944E+03 -1.013383E+03
   12   13  1.3644E+00 -8.9993E-01 -4.396948E+03  8.268659E+03 -4.123171E+02  2.362932E+03  3.016205E+03  3.295552E+03  3.685366E+03 -1.505994E+03  9.557366E+02 -6.805330E+03 -1.770144E+03  2.316207E+03  3.021751E+03  3.374530E+03  3.592708E+03  3.863658E+03
   13   13  1.3650E+00 -8.7563E-01 -3.105011E+03  4.619483E+04  4.385490E+03  5.173632E+03  7.640544E+03  7.820942E+03  8.470358E+03 -2.870662E+02  4.145583E+03 -1.632397E+03 -1.561367E+02  5.724631E+03  7.575040E+03  8.183755E+03  8.363640E+03  8.813929E+03
   14   13  1.3558E+00 -8.3957E-01 -5.057716E+02  2.875259E+03  1.834565E+03  7.273173E+03  1.171561E+04  1.087036E+04  1.170188E+04  1.193063E+03  6.892022E+03 -3.222911E+03  3.944324E+02  8.403217E+03  1.153822E+04  1.218547E+04  1.171646E+04  1.235774E+04
   15   13  1.3251E+00 -7.6950E-01  3.009089E+03 -2.532636E+02  3.829782E+03  1.107408E+04  1.594994E+04  1.423639E+04  1.503670E+04  2.369853E+03  9.691905E+03  1.631849E+03  2.714729E+03  1.132461E+04  1.563361E+04  1.596786E+04  1.514361E+04  1.577149E+04
   16   13  1.2715E+00 -6.6069E-01  6.414006E+03 -4.758790E+03  4.801399E+03  1.524347E+04  1.962796E+04  1.983087E+04  2.081015E+04  2.779549E+03  1.235392E+04  2.455250E+03  4.212990E+03  1.303944E+04  1.891086E+04  2.013440E+04  2.086063E+04  2.146740E+04
   17   13  1.2096E+00 -5.2544E-01  9.051690E+03  1.173139E+04  1.321639E+04  1.893307E+04  2.228758E+04  2.329503E+04  2.444573E+04  2.682075E+03  1.439076E+04  1.983276E+03  3.798687E+03  1.304837E+04  2.024836E+04  2.327538E+04  2.438653E+04  2.513140E+04
   18   13  1.1523E+00 -3.6782E-01  1.087482E+04  2.146301E+04  1.957695E+04  2.119406E+04  2.369676E+04  2.497042E+04  2.627080E+04  2.069078E+03  1.557428E+04 -2.254553E+02  4.090861E+02  1.210830E+04  2.029926E+04  2.471602E+04  2.604453E+04  2.693392E+04
   19   13  1.1104E+00 -1.8993E-01  1.193802E+04  2.652719E+04  2.127456E+04  2.290371E+04  2.433370E+04  2.584091E+04  2.710533E+04 -5.085263E+02  1.608662E+04 -6.223481E+02 -9.299184E+02  9.880357E+03  2.017281E+04  2.546450E+04  2.679273E+04  2.764728E+04
   20   13  1.0932E+00  4.5682E-03  1.238335E+04  2.732051E+04  2.222917E+04  2.416944E+04  2.460191E+04  2.647669E+04  2.790808E+04 -2.697893E+03  1.624067E+04 -7.424781E+02 -1.129332E+03  8.796353E+03  1.991297E+04  2.601153E+04  2.754429E+04  2.844183E+04
   21   13  1.1089E+00  2.0953E-01  1.248486E+04  2.737409E+04  2.343777E+04  2.455585E+04  2.466237E+04  2.670139E+04  2.837267E+04 -3.103402E+03  1.623214E+04 -1.862967E+03 -1.154511E+03  8.557332E+03  1.951862E+04  2.619886E+04  2.799669E+04  2.920218E+04
   22   13  1.1633E+00  4.1634E-01  1.239069E+04  2.777154E+04  2.418003E+04  2.461897E+04  2.462699E+04  2.671501E+04  2.841616E+04 -3.304897E+03  1.597577E+04 -1.896282E+03 -1.153878E+03  8.376727E+03  1.851268E+04  2.620917E+04  2.804104E+04  2.928449E+04
   23   13  1.2628E+00  6.1285E-01  1.144251E+04  2.787381E+04  2.433322E+04  2.453221E+04  2.390247E+04  2.642830E+04  2.819070E+04 -3.593677E+03  1.424560E+04 -1.862118E+03 -1.174985E+03  7.934502E+03  1.645199E+04  2.595041E+04  2.786573E+04  2.913408E+04
   24   13  1.4226E+00  7.6544E-01  5.757146E+03  4.481400E+03  1.197446E+04  1.743190E+04  1.662915E+04  1.929492E+04  2.088726E+04 -4.829029E+03  8.728732E+03 -1.715162E+03 -1.394667E+03  4.155555E+03  1.143073E+04  1.908581E+04  2.077506E+04  2.188456E+04
   25   13  1.6319E+00  7.9724E-01 -3.814880E+02 -4.119885E+04 -2.163102E+04  7.578109E+03  1.145366E+04  1.303806E+04  1.423593E+04 -5.896034E+03  5.206712E+03 -1.334931E+03 -1.528760E+03  7.111717E+02  8.206041E+03  1.313239E+04  1.414547E+04  1.505184E+04
   26   13  1.8321E+00  6.9866E-01 -2.895848E+03 -4.527663E+04 -2.323071E+04 -9.307949E+02  7.244001E+03  7.762476E+03  8.308873E+03 -5.943169E+03  2.991913E+03 -1.329937E+03 -1.502567E+03  3.907475E+02  5.256598E+03  8.224782E+03  8.281740E+03  8.819683E+03
   27   13  1.9867E+00  5.3594E-01 -3.044984E+03 -4.526984E+04 -2.322194E+04 -7.018699E+03  4.577492E+03  4.964779E+03  4.806444E+03 -5.862729E+03  2.252666E+03 -9.390856E+02 -1.250570E+03  3.680658E+02  4.048057E+03  5.563246E+03  4.914493E+03  4.869039E+03
   28   13  2.0911E+00  3.4207E-01 -3.042091E+03 -4.487756E+04 -2.312098E+04 -1.152503E+04  2.354813E+03  3.618243E+03  3.093768E+03 -5.650858E+03  1.911242E+03  3.659895E+02 -5.751953E+02  3.716915E+02  3.299824E+03  4.140024E+03  3.290990E+03  2.841028E+03
   29   13  2.1373E+00  1.3317E-01 -2.979828E+03 -4.258557E+04 -2.282071E+04 -1.396727E+04 -3.021365E+02  2.580500E+03  1.888079E+03 -5.383958E+03  1.659633E+03  5.191110E+02  1.226445E+01  3.824082E+02  2.392761E+03  2.880732E+03  2.140322E+03  1.473697E+03
   30   13  2.1245E+00 -7.2809E-02 -2.868924E+03 -3.977737E+04 -2.226544E+04 -1.448630E+04 -3.194594E+03  1.577673E+03  7.891625E+02 -5.168111E+03  1.410976E+03  4.732077E+02  4.682357E+02  3.889034E+02  9.268637E+02  1.525535E+03  1.080777E+03  2.663603E+02
   31   13  2.0636E+00 -2.6044E-01 -2.718662E+03 -3.661531E+04 -2.143190E+04 -1.464488E+04 -6.429801E+03  2.747015E+02 -7.001581E+02 -5.033386E+03  1.108095E+03  3.922906E+02  8.759565E+02  3.856959E+02 -1.598398E+03 -2.921100E+02 -3.725891E+02 -1.400509E+03
   32   13  1.9720E+00 -4.2235E-01 -2.506780E+03 -3.430522E+04 -2.053209E+04 -1.472368E+04 -9.587793E+03 -1.213512E+03 -2.593282E+03 -4.988429E+03  7.100829E+02  4.292604E+02  1.151220E+03  3.595749E+02 -4.761124E+03 -2.369633E+03 -2.235166E+03 -3.635296E+03
   33   13  1.8659E+00 -5.5810E-01 -2.153971E+03 -2.959304E+04 -1.980990E+04 -1.477982E+04 -1.204609E+04 -2.748380E+03 -4.712350E+03 -5.076130E+03  1.467860E+02  3.158008E+02  1.368808E+03  2.425293E+02 -8.059284E+03 -4.763547E+03 -4.360718E+03 -6.305734E+03
   34   13  1.7576E+00 -6.7042E-01 -1.537371E+03 -2.012283E+04 -1.873262E+04 -1.484414E+04 -1.391540E+04 -4.253591E+03 -6.759083E+03 -6.119452E+03 -7.203670E+02  1.456777E+02  1.453924E+03 -5.574303E+02 -1.128284E+04 -8.035418E+03 -6.465390E+03 -8.975067E+03
   35   13  1.6577E+00 -7.6322E-01 -4.909914E+02 -2.508421E+03 -8.509979E+03 -1.494493E+04 -1.579369E+04 -5.726346E+03 -8.290451E+03 -7.574126E+03 -2.099844E+03 -8.051349E+02  6.305232E+02 -5.073181E+03 -1.448882E+04 -1.255991E+04 -8.014692E+03 -1.072987E+04
   36   13  1.5780E+00 -8.3875E-01  1.365420E+03  1.592239E+03 -4.283882E+03 -1.486819E+04 -1.783307E+04 -6.880072E+03 -7.936979E+03 -7.069756E+03 -3.979389E+03 -2.997778E+02 -1.353899E+02 -8.511376E+03 -1.728768E+04 -1.760336E+04 -7.837753E+03 -9.771738E+03
