

         SEPARATRIX SEGMENTS:

 #   nptseg(i)   lg(i)      deltp1(i)   deltpn(i)     dpmin       dpmax
===========================================================================
 1      77      7.4871E+00  5.0000E-02  5.0000E-02  5.0000E-02  1.2374E-01


         RADIAL DISTRIBUTIONS FOR EACH REGION:
  3.13737126E+00 -1.07233194E+00  4.41715452E-02  2.98795206E-01 -5.62348297E-01
  3.23961530E+00 -1.00814484E+00  4.40908734E-02  3.99457611E-01 -5.93562913E-01
  3.33443416E+00 -9.38257153E-01  4.37845022E-02  5.04852219E-01 -6.16229258E-01
  3.41960188E+00 -8.61615673E-01  4.37826895E-02  6.08019637E-01 -6.29994598E-01
  3.49691550E+00 -7.80789156E-01  4.37010107E-02  7.10980990E-01 -6.34862707E-01
  3.56658611E+00 -6.96579727E-01  4.30034503E-02  8.13080837E-01 -6.28711536E-01
  3.62938112E+00 -6.09989539E-01  4.33494159E-02  9.09609347E-01 -6.13386674E-01
  3.68598735E+00 -5.21881366E-01  4.40946198E-02  1.00145872E+00 -5.87622768E-01
  3.73455035E+00 -4.32056568E-01  4.32758875E-02  1.08606869E+00 -5.50846766E-01
  3.77699412E+00 -3.42294247E-01  4.31325684E-02  1.16122745E+00 -5.06907363E-01
  3.81475774E+00 -2.52740720E-01  4.41878330E-02  1.22766668E+00 -4.55595936E-01
  3.84471374E+00 -1.62907345E-01  4.37775698E-02  1.28473168E+00 -3.94364800E-01
  3.86915507E+00 -7.47900683E-02  4.36681136E-02  1.33108783E+00 -3.29834355E-01
  3.88870329E+00  8.28003716E-03  4.41551284E-02  1.36820939E+00 -2.65738917E-01
  3.89022299E+00  1.76185297E-02  4.41227187E-02  1.37139693E+00 -2.57779804E-01
  3.89068420E+00  2.04525930E-02  4.41152662E-02  1.37236034E+00 -2.55371475E-01
  3.89101194E+00  2.24665455E-02  4.41106448E-02  1.37304384E+00 -2.53662073E-01
  3.89127753E+00  2.40985570E-02  4.41073109E-02  1.37359703E+00 -2.52278083E-01
  3.89150575E+00  2.55009585E-02  4.41047400E-02  1.37407191E+00 -2.51089686E-01
  3.89170802E+00  2.67439331E-02  4.41026886E-02  1.37449242E+00 -2.50037066E-01
  3.89189130E+00  2.78701697E-02  4.41010141E-02  1.37487314E+00 -2.49083857E-01
  3.89205958E+00  2.89042373E-02  4.40996311E-02  1.37522244E+00 -2.48209117E-01
  3.89221590E+00  2.98647732E-02  4.40984787E-02  1.37554668E+00 -2.47396975E-01
  3.89236217E+00  3.07636255E-02  4.40975158E-02  1.37584991E+00 -2.46637332E-01
  3.89250000E+00  3.16105672E-02  4.40967106E-02  1.37613546E+00 -2.45921864E-01
  3.75827603E+00  1.07150196E+00  5.42648100E-02  1.06105786E+00  4.95481463E-01
  3.75621483E+00  1.07584065E+00  5.42429227E-02  1.05685603E+00  4.97221496E-01
  3.75425283E+00  1.07997052E+00  5.42355758E-02  1.05283813E+00  4.98873647E-01
  3.75222895E+00  1.08423065E+00  5.42417803E-02  1.04867478E+00  5.00573693E-01
  3.74996193E+00  1.08899664E+00  5.42631505E-02  1.04399184E+00  5.02475589E-01
  3.74685603E+00  1.09505129E+00  5.41448608E-02  1.03779657E+00  5.05289942E-01
  3.73723403E+00  1.11380844E+00  5.39929768E-02  1.01841768E+00  5.13940853E-01
  3.70244076E+00  1.17748461E+00  5.33628789E-02  9.52167731E-01  5.37649712E-01
  3.66269707E+00  1.24459603E+00  5.40535851E-02  8.77984175E-01  5.58617162E-01
  3.61685413E+00  1.31187090E+00  5.36498460E-02  8.00818951E-01  5.76438484E-01
  3.56437042E+00  1.37932900E+00  5.39465838E-02  7.16985089E-01  5.91747522E-01
  3.50581702E+00  1.44611895E+00  5.35726627E-02  6.33843988E-01  6.01769806E-01
  3.43953850E+00  1.51060371E+00  5.42220044E-02  5.45793898E-01  6.08289613E-01
  3.36622190E+00  1.57260156E+00  5.40864131E-02  4.60411697E-01  6.10070093E-01
  3.28291555E+00  1.62830488E+00  5.41640763E-02  3.71633828E-01  6.07709934E-01
  3.19208876E+00  1.67818503E+00  5.41220104E-02  2.85341805E-01  6.01157581E-01
  3.09284842E+00  1.71959488E+00  5.42137647E-02  2.00391746E-01  5.89756049E-01
  2.98459315E+00  1.74824031E+00  5.42692326E-02  1.15919028E-01  5.74249385E-01
  2.87012099E+00  1.76226166E+00  5.42746681E-02  3.34358423E-02  5.55603115E-01
  2.75140472E+00  1.76051558E+00  5.42302646E-02 -4.71408465E-02  5.34408057E-01
  2.63143752E+00  1.74174674E+00  5.42346314E-02 -1.26388406E-01  5.11437864E-01
  2.51478909E+00  1.70258122E+00  5.40034599E-02 -2.03238171E-01  4.88184176E-01
  2.40488431E+00  1.64548732E+00  5.42083553E-02 -2.77717988E-01  4.64306380E-01
  2.30279972E+00  1.57466921E+00  5.36920450E-02 -3.52013506E-01  4.40585858E-01
  2.21119303E+00  1.49102135E+00  5.36407368E-02 -4.21979236E-01  4.16807647E-01
  2.12864959E+00  1.39855143E+00  5.40386180E-02 -4.88167430E-01  3.91758008E-01
  2.05626161E+00  1.29793039E+00  5.33073053E-02 -5.51921131E-01  3.63922519E-01
  1.99234542E+00  1.19144550E+00  5.31407252E-02 -6.10031337E-01  3.32328559E-01
  1.93637068E+00  1.08041819E+00  5.37065520E-02 -6.62147745E-01  2.96184231E-01
  1.88908296E+00  9.64890206E-01  5.38837426E-02 -7.08602044E-01  2.56716141E-01
  1.85011377E+00  8.45713233E-01  5.38268503E-02 -7.49176321E-01  2.13762508E-01
  1.81916590E+00  7.23679262E-01  5.40210298E-02 -7.82412560E-01  1.67430293E-01
  1.79668712E+00  5.99227666E-01  5.41887847E-02 -8.07731167E-01  1.18484477E-01
  1.78161391E+00  4.73216086E-01  5.42383022E-02 -8.24497327E-01  6.80888235E-02
  1.77490184E+00  3.46041939E-01  5.42647836E-02 -8.31636995E-01  1.63775649E-02
  1.77648572E+00  2.18288399E-01  5.42416399E-02 -8.28931904E-01 -3.58595529E-02
  1.78652806E+00  9.05214607E-02  5.41684602E-02 -8.16622208E-01 -8.79102812E-02
  1.80499719E+00 -3.66865525E-02  5.40897108E-02 -7.95410712E-01 -1.38918194E-01
  1.83151631E+00 -1.62743709E-01  5.38796384E-02 -7.66436505E-01 -1.88332275E-01
  1.86695356E+00 -2.86885153E-01  5.41377183E-02 -7.29663978E-01 -2.33973065E-01
  1.91154198E+00 -4.08417245E-01  5.36667398E-02 -6.86322976E-01 -2.76784237E-01
  1.96503640E+00 -5.26627376E-01  5.35945221E-02 -6.36352287E-01 -3.14094562E-01
  2.02673649E+00 -6.40938264E-01  5.41444258E-02 -5.80289907E-01 -3.45401506E-01
  2.09792906E+00 -7.49804279E-01  5.41218955E-02 -5.19833415E-01 -3.70889646E-01
  2.17814691E+00 -8.53234102E-01  5.41978251E-02 -4.55042881E-01 -3.89758508E-01
  2.26922095E+00 -9.48745010E-01  5.37625532E-02 -3.84819319E-01 -4.03501770E-01
  2.37131093E+00 -1.03521408E+00  5.40212800E-02 -3.07562349E-01 -4.11027794E-01
  2.48565865E+00 -1.11045443E+00  5.41424442E-02 -2.23793368E-01 -4.13541767E-01
  2.61603072E+00 -1.16589248E+00  5.42045946E-02 -1.26765675E-01 -4.18565239E-01
  2.75868660E+00 -1.19155280E+00  5.42474689E-02 -1.74797458E-02 -4.35641780E-01
  2.89948862E+00 -1.17946602E+00  5.42982824E-02  9.37966223E-02 -4.70104943E-01
  3.02790581E+00 -1.13864423E+00  5.42636531E-02  1.99139298E-01 -5.12097205E-01
  3.14506099E+00 -1.08666734E+00  5.42513558E-02  3.04200283E-01 -5.50451381E-01
  3.24760132E+00 -1.01969312E+00  5.42398665E-02  4.03653810E-01 -5.82914556E-01
  3.34255210E+00 -9.48110360E-01  5.38565955E-02  5.08287397E-01 -6.06420349E-01
  3.42770824E+00 -8.69896031E-01  5.40555200E-02  6.10281130E-01 -6.21023821E-01
  3.50488041E+00 -7.87827507E-01  5.35994209E-02  7.13111644E-01 -6.26462622E-01
  3.57450944E+00 -7.02684731E-01  5.32605337E-02  8.14124694E-01 -6.21012477E-01
  3.63713434E+00 -6.15246663E-01  5.37094785E-02  9.09611090E-01 -6.06713328E-01
  3.69333205E+00 -5.26203202E-01  5.40298917E-02  1.00102616E+00 -5.81550038E-01
  3.74230814E+00 -4.35972707E-01  5.38274095E-02  1.08525154E+00 -5.44947274E-01
  3.78430121E+00 -3.45539668E-01  5.32606945E-02  1.15954756E+00 -5.02465386E-01
  3.82196143E+00 -2.55443377E-01  5.42353594E-02  1.22572894E+00 -4.51426806E-01
  3.85173746E+00 -1.65045999E-01  5.36532920E-02  1.28219797E+00 -3.91134809E-01
  3.87625578E+00 -7.66696860E-02  5.37429598E-02  1.32817128E+00 -3.27137476E-01
  3.88930334E+00 -2.27408544E-02  5.39634389E-02  1.35296770E+00 -2.86305888E-01
  3.88994770E+00 -2.00775559E-02  5.39946795E-02  1.35415465E+00 -2.84317487E-01
  3.89037938E+00 -1.82933249E-02  5.40166801E-02  1.35494784E+00 -2.82986870E-01
  3.89072566E+00 -1.68620456E-02  5.40349501E-02  1.35558297E+00 -2.81920330E-01
  3.89102146E+00 -1.56394343E-02  5.40509946E-02  1.35612470E+00 -2.81009887E-01
  3.89128471E+00 -1.45513349E-02  5.40656134E-02  1.35660620E+00 -2.80200079E-01
  3.89152369E+00 -1.35636034E-02  5.40791606E-02  1.35704277E+00 -2.79465351E-01
  3.89174447E+00 -1.26510324E-02  5.40919111E-02  1.35744569E+00 -2.78786855E-01
  3.89194985E+00 -1.18021550E-02  5.41039735E-02  1.35782011E+00 -2.78155994E-01
  3.89214281E+00 -1.10046009E-02  5.41154840E-02  1.35817157E+00 -2.77563519E-01
  3.89232609E+00 -1.02470696E-02  5.41265760E-02  1.35850509E+00 -2.77000995E-01
  3.89250000E+00 -9.52824893E-03  5.41372444E-02  1.35882131E+00 -2.76467415E-01
  3.76830518E+00  1.07248804E+00  6.54699319E-02  1.06276886E+00  4.87433878E-01
  3.76542135E+00  1.07855376E+00  6.53940028E-02  1.05695236E+00  4.89881447E-01
  3.76286118E+00  1.08393870E+00  6.53503914E-02  1.05175635E+00  4.92047032E-01
  3.76032084E+00  1.08928194E+00  6.53292396E-02  1.04657055E+00  4.94189070E-01
  3.75756362E+00  1.09508135E+00  6.53312202E-02  1.04090815E+00  4.96506341E-01
  3.75413477E+00  1.10229344E+00  6.53698974E-02  1.03381727E+00  4.99376987E-01
  3.74584440E+00  1.11909126E+00  6.54011756E-02  1.01682733E+00  5.06559477E-01
  3.71101256E+00  1.18233882E+00  6.41425604E-02  9.51527028E-01  5.29730998E-01
  3.67200651E+00  1.25047808E+00  6.54340692E-02  8.77694518E-01  5.49759676E-01
  3.62564936E+00  1.31823783E+00  6.44094226E-02  8.00634859E-01  5.67482146E-01
  3.57381924E+00  1.38702359E+00  6.53953102E-02  7.16941185E-01  5.81925241E-01
  3.51558606E+00  1.45530789E+00  6.50936956E-02  6.34766876E-01  5.90899987E-01
  3.44894667E+00  1.52087687E+00  6.54371948E-02  5.46930126E-01  5.97365010E-01
  3.37545925E+00  1.58476362E+00  6.54555440E-02  4.62050412E-01  5.98419941E-01
  3.29103755E+00  1.64152276E+00  6.54623115E-02  3.72829843E-01  5.95851161E-01
  3.19975246E+00  1.69389585E+00  6.53423219E-02  2.87955861E-01  5.88760557E-01
  3.09857140E+00  1.73636235E+00  6.54099932E-02  2.02796272E-01  5.76838886E-01
  2.98818588E+00  1.76628061E+00  6.54713182E-02  1.18599752E-01  5.60821863E-01
  2.87135329E+00  1.78290273E+00  6.54810465E-02  3.68826449E-02  5.41854150E-01
  2.74960441E+00  1.78171575E+00  6.54392428E-02 -4.32128913E-02  5.20201029E-01
  2.62650749E+00  1.76196697E+00  6.54655811E-02 -1.21834523E-01  4.96843962E-01
  2.50642543E+00  1.72239738E+00  6.52270647E-02 -1.98625936E-01  4.73437476E-01
  2.39352883E+00  1.66417623E+00  6.54067877E-02 -2.73191491E-01  4.49587389E-01
  2.29033136E+00  1.59015380E+00  6.48148702E-02 -3.46375766E-01  4.26840122E-01
  2.19726003E+00  1.50467208E+00  6.52863257E-02 -4.15311476E-01  4.03628275E-01
  2.11490126E+00  1.40947753E+00  6.48001126E-02 -4.82052939E-01  3.79831098E-01
  2.04190503E+00  1.30732254E+00  6.45596879E-02 -5.44401571E-01  3.52897959E-01
  1.97816202E+00  1.19918675E+00  6.43041179E-02 -6.01458325E-01  3.22904711E-01
  1.92264883E+00  1.08664179E+00  6.44747071E-02 -6.52926100E-01  2.88575722E-01
  1.87481535E+00  9.70121344E-01  6.54619172E-02 -6.98264768E-01  2.49281816E-01
  1.83604037E+00  8.49759080E-01  6.50735417E-02 -7.38396390E-01  2.08146042E-01
  1.80542743E+00  7.26646016E-01  6.54033544E-02 -7.71078373E-01  1.62769936E-01
  1.78262679E+00  6.01330841E-01  6.53770145E-02 -7.96330418E-01  1.15546303E-01
  1.76780578E+00  4.74390233E-01  6.54449149E-02 -8.12831110E-01  6.63961232E-02
  1.76122513E+00  3.46314074E-01  6.54699059E-02 -8.19834653E-01  1.60324429E-02
  1.76277652E+00  2.17673320E-01  6.54473090E-02 -8.17111163E-01 -3.48325791E-02
  1.77263056E+00  8.89796812E-02  6.53742506E-02 -8.04912281E-01 -8.55792604E-02
  1.79106507E+00 -3.91573402E-02  6.53605731E-02 -7.83881599E-01 -1.35218740E-01
  1.81781453E+00 -1.66124198E-01  6.50762483E-02 -7.55394333E-01 -1.83242325E-01
  1.85308310E+00 -2.91377845E-01  6.50754572E-02 -7.19389860E-01 -2.28102503E-01
  1.89768059E+00 -4.14023342E-01  6.47252081E-02 -6.76847030E-01 -2.69289663E-01
  1.95008585E+00 -5.33964420E-01  6.54646071E-02 -6.27472069E-01 -3.04422923E-01
  2.01219463E+00 -6.49558375E-01  6.53617574E-02 -5.72602177E-01 -3.35596150E-01
  2.08351486E+00 -7.60041774E-01  6.54374804E-02 -5.12558280E-01 -3.60612671E-01
  2.16451968E+00 -8.64811890E-01  6.49812674E-02 -4.49551256E-01 -3.78538744E-01
  2.25462101E+00 -9.63978904E-01  6.53500012E-02 -3.81272504E-01 -3.89447458E-01
  2.35787474E+00 -1.05300327E+00  6.50302027E-02 -3.05787161E-01 -3.95809337E-01
  2.47432076E+00 -1.13121254E+00  6.54578065E-02 -2.22066726E-01 -3.96367859E-01
  2.60820244E+00 -1.19170262E+00  6.53738508E-02 -1.25067464E-01 -3.98209902E-01
  2.75757740E+00 -1.21790723E+00  6.54548049E-02 -1.28393266E-02 -4.15041835E-01
  2.90446697E+00 -1.20348812E+00  6.55008354E-02  1.01042253E-01 -4.51965528E-01
  3.03592168E+00 -1.15899225E+00  6.54970358E-02  2.06817354E-01 -4.96842890E-01
  3.15369524E+00 -1.10214892E+00  6.54468664E-02  3.10006974E-01 -5.37485217E-01
  3.25708443E+00 -1.03300202E+00  6.53508640E-02  4.09321402E-01 -5.71167926E-01
  3.35182245E+00 -9.59079634E-01  6.51194590E-02  5.12213110E-01 -5.95599556E-01
  3.43681979E+00 -8.79038301E-01  6.54104516E-02  6.12853305E-01 -6.11197079E-01
  3.51421820E+00 -7.95965390E-01  6.50585930E-02  7.15669206E-01 -6.16829480E-01
  3.58361471E+00 -7.09594025E-01  6.49009517E-02  8.15432205E-01 -6.12327621E-01
  3.64581413E+00 -6.21030815E-01  6.51713288E-02  9.09751434E-01 -5.99340990E-01
  3.70152781E+00 -5.30986369E-01  6.50415709E-02  1.00064084E+00 -5.74837626E-01
  3.75088134E+00 -4.40274842E-01  6.54336848E-02  1.08438126E+00 -5.38537365E-01
  3.79260373E+00 -3.49176086E-01  6.47005835E-02  1.15774818E+00 -4.97411875E-01
  3.82998199E+00 -2.58418715E-01  6.54581169E-02  1.22345834E+00 -4.46859468E-01
  3.85967207E+00 -1.67448064E-01  6.47817482E-02  1.27939295E+00 -3.87468518E-01
  3.88411817E+00 -7.92351876E-02  6.50365759E-02  1.32471754E+00 -3.24431571E-01
  3.88913815E+00 -5.82795936E-02  6.50465157E-02  1.33438310E+00 -3.08580172E-01
  3.88976256E+00 -5.56730570E-02  6.50559632E-02  1.33557015E+00 -3.06619846E-01
  3.89020494E+00 -5.38263540E-02  6.50637562E-02  1.33640913E+00 -3.05232493E-01
  3.89056974E+00 -5.23035331E-02  6.50708684E-02  1.33709970E+00 -3.04089406E-01
  3.89088493E+00 -5.09877594E-02  6.50775131E-02  1.33769545E+00 -3.03102426E-01
  3.89116863E+00 -4.98034939E-02  6.50838894E-02  1.33823093E+00 -3.02214638E-01
  3.89142741E+00 -4.87232349E-02  6.50900328E-02  1.33871878E+00 -3.01405270E-01
  3.89166759E+00 -4.77206281E-02  6.50960138E-02  1.33917104E+00 -3.00654467E-01
  3.89189315E+00 -4.67790170E-02  6.51018757E-02  1.33959533E+00 -2.99949679E-01
  3.89210565E+00 -4.58919732E-02  6.51076148E-02  1.33999463E+00 -2.99286033E-01
  3.89230756E+00 -4.50490916E-02  6.51132631E-02  1.34037370E+00 -2.98655696E-01
  3.89250000E+00 -4.42457689E-02  6.51188231E-02  1.34073465E+00 -2.98055187E-01
  3.77942860E+00  1.07358171E+00  7.78788492E-02  1.06469205E+00  4.78513985E-01
  3.77564826E+00  1.08152649E+00  7.77134462E-02  1.05715789E+00  4.81741470E-01
  3.77253368E+00  1.08807210E+00  7.76138064E-02  1.05090085E+00  4.84389339E-01
  3.76953574E+00  1.09437259E+00  7.75491587E-02  1.04483567E+00  4.86928474E-01
  3.76635551E+00  1.10105619E+00  7.75140976E-02  1.03835617E+00  4.89611743E-01
  3.76250601E+00  1.10914631E+00  7.75178215E-02  1.03045042E+00  4.92845549E-01
  3.75504541E+00  1.12482556E+00  7.76689833E-02  1.01493303E+00  4.99068818E-01
  3.72061232E+00  1.18771281E+00  7.61011748E-02  9.50937753E-01  5.20936819E-01
  3.68177556E+00  1.25655945E+00  7.74647528E-02  8.77115080E-01  5.40863661E-01
  3.63554414E+00  1.32526175E+00  7.63342360E-02  8.00585005E-01  5.57573152E-01
  3.58441393E+00  1.39539078E+00  7.76943069E-02  7.17712456E-01  5.70923610E-01
  3.52652158E+00  1.46538278E+00  7.78046411E-02  6.35784581E-01  5.79031370E-01
  3.45951503E+00  1.53225150E+00  7.78049306E-02  5.48539418E-01  5.85207016E-01
  3.38514993E+00  1.59721802E+00  7.76078524E-02  4.63226928E-01  5.86151072E-01
  3.30102730E+00  1.65727412E+00  7.78742083E-02  3.75600025E-01  5.82742048E-01
  3.20842220E+00  1.71133498E+00  7.77820669E-02  2.90715347E-01  5.75125806E-01
  3.10510609E+00  1.75491925E+00  7.78129143E-02  2.05374432E-01  5.62611664E-01
  2.99305046E+00  1.78877714E+00  7.78823320E-02  1.22298438E-01  5.46346497E-01
  2.87307555E+00  1.80723646E+00  7.78910975E-02  4.08943766E-02  5.26789712E-01
  2.74748995E+00  1.80706147E+00  7.78505970E-02 -3.90001380E-02  5.04546609E-01
  2.62053920E+00  1.78623832E+00  7.78560103E-02 -1.17084568E-01  4.80767679E-01
  2.49701204E+00  1.74469539E+00  7.76838452E-02 -1.93260327E-01  4.57144426E-01
  2.38103932E+00  1.68447122E+00  7.75330465E-02 -2.67846360E-01  4.33818679E-01
  2.27581598E+00  1.60785417E+00  7.73466100E-02 -3.40080832E-01  4.11376033E-01
  2.18172704E+00  1.51968111E+00  7.77841360E-02 -4.08478566E-01  3.89305977E-01
  2.09783443E+00  1.42285964E+00  7.78390946E-02 -4.74691206E-01  3.65483013E-01
  2.02454833E+00  1.31849490E+00  7.78645353E-02 -5.35716659E-01  3.39841019E-01
  1.96109456E+00  1.20828702E+00  7.74839976E-02 -5.91577724E-01  3.11683294E-01
  1.90637656E+00  1.09387317E+00  7.70718533E-02 -6.42319072E-01  2.79564720E-01
  1.85934028E+00  9.75731208E-01  7.73219016E-02 -6.87430829E-01  2.42391664E-01
  1.82028092E+00  8.54232434E-01  7.75932431E-02 -7.26483796E-01  2.01782952E-01
  1.78988328E+00  7.29970488E-01  7.76983617E-02 -7.58908394E-01  1.58028864E-01
  1.76699780E+00  6.03645574E-01  7.77942884E-02 -7.83701450E-01  1.12215711E-01
  1.75250597E+00  4.75655512E-01  7.78554402E-02 -7.99920444E-01  6.44712181E-02
  1.74607905E+00  3.46606992E-01  7.78788235E-02 -8.06764514E-01  1.56383625E-02
  1.74759043E+00  2.17011225E-01  7.78568682E-02 -8.04024287E-01 -3.36692124E-02
  1.75722093E+00  8.73037680E-02  7.77843139E-02 -7.91961606E-01 -8.29429714E-02
  1.77541432E+00 -4.19104259E-02  7.76656000E-02 -7.71329610E-01 -1.31307641E-01
  1.80218043E+00 -1.69951796E-01  7.77950840E-02 -7.42917932E-01 -1.77379383E-01
  1.83746344E+00 -2.96362981E-01  7.73024623E-02 -7.08007090E-01 -2.21453888E-01
  1.88141166E+00 -4.20480287E-01  7.75583206E-02 -6.66008271E-01 -2.60506502E-01
  1.93412680E+00 -5.41683734E-01  7.75861272E-02 -6.17919655E-01 -2.95417153E-01
  1.99618174E+00 -6.58918640E-01  7.74853251E-02 -5.64354440E-01 -3.25103677E-01
  2.06718393E+00 -7.71468194E-01  7.76956239E-02 -5.05684264E-01 -3.48633346E-01
  2.14813246E+00 -8.78437294E-01  7.76276140E-02 -4.43059256E-01 -3.65632799E-01
  2.23898514E+00 -9.79763942E-01  7.75065685E-02 -3.76936008E-01 -3.75315181E-01
  2.34197692E+00 -1.07344319E+00  7.75794061E-02 -3.03934894E-01 -3.78708602E-01
  2.46071860E+00 -1.15525536E+00  7.78191608E-02 -2.20769679E-01 -3.77211215E-01
  2.59923144E+00 -1.22055563E+00  7.77617635E-02 -1.23202986E-01 -3.75734330E-01
  2.75661435E+00 -1.24714322E+00  7.78666499E-02 -7.46672899E-03 -3.92269337E-01
  2.91037083E+00 -1.22991892E+00  7.79043493E-02  1.09190625E-01 -4.32091163E-01
  3.04553318E+00 -1.18156699E+00  7.79048981E-02  2.15779602E-01 -4.80310403E-01
  3.16336184E+00 -1.11859156E+00  7.78074212E-02  3.16200536E-01 -5.23520347E-01
  3.26783525E+00 -1.04768748E+00  7.76718939E-02  4.15620707E-01 -5.58373848E-01
  3.36242713E+00 -9.71246647E-01  7.76876978E-02  5.16717077E-01 -5.83716653E-01
  3.44706574E+00 -8.89136803E-01  7.78331065E-02  6.15997147E-01 -6.00454163E-01
  3.52480328E+00 -8.05057622E-01  7.78702459E-02  7.18637903E-01 -6.06177576E-01
  3.59377613E+00 -7.17147147E-01  7.76945185E-02  8.17041852E-01 -6.02845673E-01
  3.65548711E+00 -6.27344388E-01  7.77736665E-02  9.10082748E-01 -5.91246231E-01
  3.71063566E+00 -5.36228853E-01  7.71732390E-02  1.00034889E+00 -5.67459982E-01
  3.75970463E+00 -4.44680293E-01  7.74499336E-02  1.08308631E+00 -5.32653671E-01
  3.80187193E+00 -3.53194947E-01  7.73984230E-02  1.15585794E+00 -4.91768559E-01
  3.83886171E+00 -2.61670859E-01  7.78173266E-02  1.22093866E+00 -4.42151550E-01
  3.86852026E+00 -1.70159317E-01  7.71766826E-02  1.27630527E+00 -3.83381135E-01
  3.88850254E+00 -1.00688990E-01  7.77027939E-02  1.31229567E+00 -3.35421463E-01
  3.88938132E+00 -9.70205708E-02  7.76945095E-02  1.31400623E+00 -3.32632735E-01
  3.88989597E+00 -9.48721804E-02  7.76913286E-02  1.31500492E+00 -3.31001837E-01
  3.89029731E+00 -9.31968077E-02  7.76897045E-02  1.31578214E+00 -3.29731200E-01
  3.89063500E+00 -9.17871548E-02  7.76889195E-02  1.31643502E+00 -3.28662893E-01
  3.89093508E+00 -9.05344989E-02  7.76886677E-02  1.31701436E+00 -3.27714182E-01
  3.89120559E+00 -8.94052495E-02  7.76888004E-02  1.31753596E+00 -3.26859430E-01
  3.89145610E+00 -8.83595267E-02  7.76892274E-02  1.31801841E+00 -3.26068321E-01
  3.89168847E+00 -8.73895038E-02  7.76898848E-02  1.31846546E+00 -3.25334841E-01
  3.89190775E+00 -8.64741251E-02  7.76907360E-02  1.31888690E+00 -3.24642998E-01
  3.89211475E+00 -8.56100316E-02  7.76917451E-02  1.31928435E+00 -3.23990200E-01
  3.89231192E+00 -8.47869647E-02  7.76928919E-02  1.31966258E+00 -3.23368653E-01
  3.89250000E+00 -8.40018308E-02  7.76941547E-02  1.32002307E+00 -3.22775985E-01
