%    m	   m	 n/a	 n/a	  eV	  eV
%  XTIC	 RMDE	 RHOE	 PSIE	  TIC	 DTIC
  3.785E+00	 3.785E+00	 9.383E-01	 9.028E-01	 1.077E+00	 1.064E-02
  3.785E+00	 3.785E+00	 9.384E-01	 9.030E-01	 1.132E+00	 1.141E-02
  3.785E+00	 3.785E+00	 9.388E-01	 9.037E-01	 1.140E+00	 1.212E-02
  3.786E+00	 3.786E+00	 9.389E-01	 9.038E-01	 1.131E+00	 1.241E-02
  3.786E+00	 3.786E+00	 9.389E-01	 9.038E-01	 1.145E+00	 1.128E-02
  3.786E+00	 3.786E+00	 9.390E-01	 9.039E-01	 1.086E+00	 1.140E-02
  3.786E+00	 3.786E+00	 9.390E-01	 9.040E-01	 1.099E+00	 1.178E-02
  3.786E+00	 3.786E+00	 9.392E-01	 9.043E-01	 9.542E-01	 1.145E-02
  3.786E+00	 3.786E+00	 9.392E-01	 9.044E-01	 1.118E+00	 1.096E-02
  3.786E+00	 3.786E+00	 9.393E-01	 9.045E-01	 9.977E-01	 1.159E-02
  3.786E+00	 3.786E+00	 9.394E-01	 9.047E-01	 1.073E+00	 1.103E-02
  3.786E+00	 3.786E+00	 9.395E-01	 9.048E-01	 1.120E+00	 1.118E-02
  3.786E+00	 3.786E+00	 9.395E-01	 9.048E-01	 1.097E+00	 1.164E-02
  3.786E+00	 3.786E+00	 9.396E-01	 9.050E-01	 1.113E+00	 1.025E-02
  3.786E+00	 3.786E+00	 9.398E-01	 9.052E-01	 1.170E+00	 1.202E-02
  3.786E+00	 3.786E+00	 9.399E-01	 9.053E-01	 1.119E+00	 1.127E-02
  3.786E+00	 3.786E+00	 9.400E-01	 9.055E-01	 1.116E+00	 1.251E-02
  3.787E+00	 3.787E+00	 9.403E-01	 9.060E-01	 1.116E+00	 1.203E-02
  3.787E+00	 3.787E+00	 9.404E-01	 9.062E-01	 1.029E+00	 1.190E-02
  3.787E+00	 3.787E+00	 9.406E-01	 9.065E-01	 1.053E+00	 1.075E-02
  3.787E+00	 3.787E+00	 9.407E-01	 9.066E-01	 1.076E+00	 1.209E-02
  3.787E+00	 3.787E+00	 9.407E-01	 9.067E-01	 1.053E+00	 1.130E-02
  3.787E+00	 3.787E+00	 9.412E-01	 9.075E-01	 1.077E+00	 9.826E-03
  3.788E+00	 3.788E+00	 9.414E-01	 9.078E-01	 1.077E+00	 1.252E-02
  3.788E+00	 3.788E+00	 9.417E-01	 9.084E-01	 1.126E+00	 1.058E-02
  3.788E+00	 3.788E+00	 9.418E-01	 9.085E-01	 1.042E+00	 1.156E-02
  3.788E+00	 3.788E+00	 9.420E-01	 9.087E-01	 1.156E+00	 1.293E-02
  3.788E+00	 3.788E+00	 9.424E-01	 9.095E-01	 1.021E+00	 1.224E-02
  3.789E+00	 3.789E+00	 9.427E-01	 9.100E-01	 1.119E+00	 1.149E-02
  3.789E+00	 3.789E+00	 9.430E-01	 9.104E-01	 1.098E+00	 1.104E-02
  3.789E+00	 3.789E+00	 9.431E-01	 9.105E-01	 1.019E+00	 1.046E-02
  3.789E+00	 3.789E+00	 9.431E-01	 9.105E-01	 9.634E-01	 1.197E-02
  3.789E+00	 3.789E+00	 9.433E-01	 9.108E-01	 1.084E+00	 1.077E-02
  3.789E+00	 3.789E+00	 9.433E-01	 9.109E-01	 1.104E+00	 1.184E-02
  3.789E+00	 3.789E+00	 9.435E-01	 9.111E-01	 1.179E+00	 1.255E-02
  3.789E+00	 3.789E+00	 9.438E-01	 9.117E-01	 1.079E+00	 1.148E-02
  3.790E+00	 3.790E+00	 9.439E-01	 9.119E-01	 1.063E+00	 1.141E-02
  3.790E+00	 3.790E+00	 9.444E-01	 9.126E-01	 1.118E+00	 1.107E-02
  3.790E+00	 3.790E+00	 9.445E-01	 9.129E-01	 1.105E+00	 1.208E-02
  3.790E+00	 3.790E+00	 9.446E-01	 9.129E-01	 1.103E+00	 1.135E-02
  3.790E+00	 3.790E+00	 9.446E-01	 9.130E-01	 1.064E+00	 1.168E-02
  3.790E+00	 3.790E+00	 9.447E-01	 9.131E-01	 1.139E+00	 1.249E-02
  3.790E+00	 3.790E+00	 9.447E-01	 9.131E-01	 1.020E+00	 1.138E-02
  3.790E+00	 3.790E+00	 9.449E-01	 9.134E-01	 1.133E+00	 1.246E-02
  3.791E+00	 3.791E+00	 9.454E-01	 9.142E-01	 1.103E+00	 1.143E-02
  3.791E+00	 3.791E+00	 9.455E-01	 9.143E-01	 1.009E+00	 1.106E-02
  3.791E+00	 3.791E+00	 9.455E-01	 9.145E-01	 9.602E-01	 1.139E-02
  3.791E+00	 3.791E+00	 9.457E-01	 9.147E-01	 1.106E+00	 1.108E-02
  3.791E+00	 3.791E+00	 9.459E-01	 9.150E-01	 1.064E+00	 1.049E-02
  3.791E+00	 3.791E+00	 9.459E-01	 9.150E-01	 1.019E+00	 1.140E-02
  3.791E+00	 3.791E+00	 9.459E-01	 9.151E-01	 1.108E+00	 1.149E-02
  3.791E+00	 3.791E+00	 9.464E-01	 9.159E-01	 1.098E+00	 1.209E-02
  3.792E+00	 3.792E+00	 9.466E-01	 9.161E-01	 1.157E+00	 1.262E-02
  3.792E+00	 3.792E+00	 9.466E-01	 9.162E-01	 1.037E+00	 1.120E-02
  3.792E+00	 3.792E+00	 9.467E-01	 9.163E-01	 1.028E+00	 1.040E-02
  3.792E+00	 3.792E+00	 9.468E-01	 9.164E-01	 1.089E+00	 1.110E-02
  3.792E+00	 3.792E+00	 9.470E-01	 9.168E-01	 1.115E+00	 1.098E-02
  3.792E+00	 3.792E+00	 9.475E-01	 9.175E-01	 1.083E+00	 1.130E-02
  3.792E+00	 3.792E+00	 9.475E-01	 9.177E-01	 1.080E+00	 1.147E-02
  3.792E+00	 3.792E+00	 9.477E-01	 9.179E-01	 1.100E+00	 1.271E-02
  3.793E+00	 3.793E+00	 9.479E-01	 9.183E-01	 1.111E+00	 1.205E-02
  3.793E+00	 3.793E+00	 9.480E-01	 9.184E-01	 1.032E+00	 1.114E-02
  3.793E+00	 3.793E+00	 9.482E-01	 9.188E-01	 1.082E+00	 1.160E-02
  3.793E+00	 3.793E+00	 9.484E-01	 9.191E-01	 1.005E+00	 1.196E-02
  3.793E+00	 3.793E+00	 9.484E-01	 9.191E-01	 1.104E+00	 1.218E-02
  3.793E+00	 3.793E+00	 9.486E-01	 9.193E-01	 1.097E+00	 1.187E-02
  3.793E+00	 3.793E+00	 9.486E-01	 9.194E-01	 9.895E-01	 1.176E-02
  3.793E+00	 3.793E+00	 9.486E-01	 9.194E-01	 1.086E+00	 1.154E-02
  3.793E+00	 3.793E+00	 9.488E-01	 9.197E-01	 1.094E+00	 1.164E-02
  3.793E+00	 3.793E+00	 9.488E-01	 9.197E-01	 1.123E+00	 1.267E-02
  3.793E+00	 3.793E+00	 9.488E-01	 9.197E-01	 1.108E+00	 1.293E-02
  3.793E+00	 3.793E+00	 9.488E-01	 9.198E-01	 1.019E+00	 1.233E-02
  3.793E+00	 3.793E+00	 9.489E-01	 9.199E-01	 9.910E-01	 1.111E-02
  3.794E+00	 3.794E+00	 9.491E-01	 9.201E-01	 1.108E+00	 1.218E-02
  3.794E+00	 3.794E+00	 9.492E-01	 9.204E-01	 1.022E+00	 1.214E-02
  3.794E+00	 3.794E+00	 9.496E-01	 9.210E-01	 1.109E+00	 1.256E-02
  3.794E+00	 3.794E+00	 9.498E-01	 9.213E-01	 1.010E+00	 1.165E-02
  3.794E+00	 3.794E+00	 9.498E-01	 9.214E-01	 1.049E+00	 1.151E-02
  3.794E+00	 3.794E+00	 9.499E-01	 9.215E-01	 1.026E+00	 1.061E-02
  3.795E+00	 3.795E+00	 9.504E-01	 9.222E-01	 1.081E+00	 1.215E-02
  3.795E+00	 3.795E+00	 9.504E-01	 9.223E-01	 1.023E+00	 1.157E-02
  3.795E+00	 3.795E+00	 9.504E-01	 9.223E-01	 1.059E+00	 1.131E-02
  3.795E+00	 3.795E+00	 9.509E-01	 9.231E-01	 1.100E+00	 1.279E-02
  3.795E+00	 3.795E+00	 9.511E-01	 9.233E-01	 1.053E+00	 1.231E-02
  3.795E+00	 3.795E+00	 9.511E-01	 9.234E-01	 1.059E+00	 1.224E-02
  3.795E+00	 3.795E+00	 9.514E-01	 9.239E-01	 1.036E+00	 1.182E-02
  3.796E+00	 3.796E+00	 9.516E-01	 9.241E-01	 1.071E+00	 1.196E-02
  3.796E+00	 3.796E+00	 9.518E-01	 9.246E-01	 9.897E-01	 1.165E-02
  3.796E+00	 3.796E+00	 9.520E-01	 9.248E-01	 1.068E+00	 1.219E-02
  3.796E+00	 3.796E+00	 9.523E-01	 9.253E-01	 1.066E+00	 1.217E-02
  3.796E+00	 3.796E+00	 9.523E-01	 9.254E-01	 1.058E+00	 1.234E-02
  3.796E+00	 3.796E+00	 9.525E-01	 9.256E-01	 1.074E+00	 1.268E-02
  3.796E+00	 3.796E+00	 9.526E-01	 9.257E-01	 9.357E-01	 1.176E-02
  3.796E+00	 3.796E+00	 9.526E-01	 9.258E-01	 1.058E+00	 1.151E-02
  3.797E+00	 3.797E+00	 9.534E-01	 9.271E-01	 9.930E-01	 1.171E-02
  3.797E+00	 3.797E+00	 9.536E-01	 9.274E-01	 1.087E+00	 1.309E-02
  3.797E+00	 3.797E+00	 9.538E-01	 9.277E-01	 9.920E-01	 1.271E-02
  3.797E+00	 3.797E+00	 9.540E-01	 9.280E-01	 9.939E-01	 1.192E-02
  3.798E+00	 3.798E+00	 9.545E-01	 9.289E-01	 1.068E+00	 1.411E-02
  3.798E+00	 3.798E+00	 9.545E-01	 9.289E-01	 1.104E+00	 1.397E-02
  3.798E+00	 3.798E+00	 9.547E-01	 9.292E-01	 1.046E+00	 1.343E-02
  3.798E+00	 3.798E+00	 9.547E-01	 9.292E-01	 1.025E+00	 1.249E-02
  3.798E+00	 3.798E+00	 9.550E-01	 9.296E-01	 1.103E+00	 1.337E-02
  3.798E+00	 3.798E+00	 9.552E-01	 9.300E-01	 9.839E-01	 1.271E-02
  3.799E+00	 3.799E+00	 9.560E-01	 9.312E-01	 1.069E+00	 1.369E-02
  3.799E+00	 3.799E+00	 9.565E-01	 9.320E-01	 9.200E-01	 1.222E-02
  3.799E+00	 3.799E+00	 9.565E-01	 9.321E-01	 1.060E+00	 1.300E-02
  3.800E+00	 3.800E+00	 9.568E-01	 9.325E-01	 1.071E+00	 1.370E-02
  3.800E+00	 3.800E+00	 9.577E-01	 9.340E-01	 9.562E-01	 1.312E-02
  3.801E+00	 3.801E+00	 9.583E-01	 9.349E-01	 1.028E+00	 1.302E-02
  3.802E+00	 3.802E+00	 9.599E-01	 9.376E-01	 9.044E-01	 1.262E-02
